Time,Lon,Lat,Mag,Depth,Description
2012-02-03T03:46:23.550000Z,167.3213,-17.421,6.1,24700.0,VANUATU ISLANDS
2012-02-05T00:15:40.050000Z,168.9728,-18.9862,6.1,158800.0,VANUATU ISLANDS
2012-02-05T16:40:41.110000Z,167.2275,-17.9957,6.0,19500.0,VANUATU ISLANDS
2012-02-06T03:49:13.920000Z,123.2167,9.9194,6.7,17500.0,"NEGROS, PHILIPPINES"
2012-02-06T10:10:19.820000Z,123.1748,9.8996,6.0,12600.0,"NEGROS, PHILIPPINES"
2012-02-10T01:47:33.110000Z,-178.4364,-18.012,6.0,577400.0,FIJI ISLANDS REGION
2012-02-14T08:19:57.460000Z,161.1898,-10.371,6.4,69300.0,SOLOMON ISLANDS
2012-02-26T05:21:24.980000Z,-177.2244,-24.6232,6.0,17200.0,SOUTH OF FIJI ISLANDS
2012-03-03T12:19:55.730000Z,170.3882,-22.1221,6.6,17400.0,SOUTHEAST OF LOYALTY ISLANDS
2012-03-05T07:46:09.330000Z,-63.2916,-28.2579,6.1,551900.0,"SANTIAGO DEL ESTERO PROV., ARG."
2012-03-09T07:09:53.320000Z,169.7495,-19.2236,6.6,33700.0,VANUATU ISLANDS
2012-03-14T09:08:36.230000Z,145.0154,40.842,7.0,19200.0,"OFF EAST COAST OF HONSHU, JAPAN"
2012-03-14T10:49:25.010000Z,144.8561,40.8021,6.1,14400.0,"OFF EAST COAST OF HONSHU, JAPAN"
2012-03-14T12:05:06.000000Z,140.8248,35.7476,6.0,19700.0,"NEAR EAST COAST OF HONSHU, JAPAN"
2012-03-14T21:13:10.250000Z,151.0915,-5.5834,6.2,46600.0,"NEW BRITAIN REGION, P.N.G."
2012-03-20T17:56:19.060000Z,140.263,-3.8333,6.3,69200.0,"IRIAN JAYA, INDONESIA"
2012-03-20T18:02:47.620000Z,-98.3694,16.4734,7.5,19400.0,"NEAR COAST OF GUERRERO, MEXICO"
2012-03-21T22:15:05.590000Z,146.0083,-6.2233,6.6,117700.0,"EASTERN NEW GUINEA REG., P.N.G."
2012-03-25T22:37:06.560000Z,-72.1268,-35.2035,7.1,28200.0,NEAR COAST OF CENTRAL CHILE
2012-03-26T18:12:53.010000Z,-104.1936,10.0652,6.0,10000.0,NORTHERN EAST PACIFIC RISE
2012-03-27T11:00:44.080000Z,142.2045,39.8566,6.0,14400.0,"NEAR EAST COAST OF HONSHU, JAPAN"
2012-04-02T17:36:42.500000Z,-98.4615,16.3729,6.1,16300.0,"NEAR COAST OF GUERRERO, MEXICO"
2012-04-06T16:15:56.200000Z,153.5746,-4.4789,6.1,93400.0,"NEW IRELAND REGION, P.N.G."
2012-04-11T08:38:37.800000Z,93.0144,2.2376,8.6,26300.0,OFF W COAST OF NORTHERN SUMATRA
2012-04-11T09:27:57.030000Z,91.7146,1.2181,6.0,10000.0,NORTH INDIAN OCEAN
2012-04-11T10:43:10.530000Z,92.4284,0.7675,8.2,21600.0,OFF W COAST OF NORTHERN SUMATRA
2012-04-11T22:41:46.780000Z,-127.629,43.5513,6.0,16400.0,OFF COAST OF OREGON
2012-04-11T22:55:10.820000Z,-102.8762,18.2042,6.7,27600.0,"MICHOACAN, MEXICO"
2012-04-12T07:06:01.370000Z,-113.0595,28.8579,6.1,17000.0,"BAJA CALIFORNIA, MEXICO"
2012-04-12T07:15:49.170000Z,-113.127,28.8386,7.0,10000.0,"BAJA CALIFORNIA, MEXICO"
2012-04-14T10:56:18.310000Z,-65.3721,-57.5759,6.2,8400.0,DRAKE PASSAGE
2012-04-14T22:05:26.550000Z,168.7653,-18.9878,6.3,11400.0,VANUATU ISLANDS
2012-04-15T05:57:40.120000Z,90.3359,2.581,6.3,25000.0,OFF W COAST OF NORTHERN SUMATRA
2012-04-17T03:50:15.280000Z,-71.5641,-32.6374,6.7,29700.0,NEAR COAST OF CENTRAL CHILE
2012-04-17T07:13:49.880000Z,147.125,-5.5336,6.9,208200.0,"EASTERN NEW GUINEA REG., P.N.G."
2012-04-17T19:03:57.120000Z,-16.8077,-59.1876,6.2,13600.0,EAST OF SOUTH SANDWICH ISLANDS
2012-04-21T01:16:53.670000Z,134.3225,-1.6946,6.7,24400.0,"IRIAN JAYA REGION, INDONESIA"
2012-04-21T01:25:14.110000Z,134.2387,-1.6998,6.0,24000.0,"IRIAN JAYA REGION, INDONESIA"
2012-04-23T17:36:21.120000Z,-177.3408,-28.6015,6.0,113800.0,KERMADEC ISLANDS REGION
2012-04-28T10:08:07.220000Z,-174.6864,-18.7293,6.7,132500.0,TONGA ISLANDS
2012-05-01T22:43:35.030000Z,-93.0427,14.4544,6.0,28700.0,"NEAR COAST OF CHIAPAS, MEXICO"
2012-05-14T10:00:39.800000Z,-69.7926,-17.7968,6.3,108700.0,PERU-BOLIVIA BORDER REGION
2012-05-18T02:00:43.710000Z,-80.4601,-44.6403,6.3,35000.0,OFF COAST OF SOUTHERN CHILE
2012-05-20T07:20:37.080000Z,143.3862,39.5047,6.4,12800.0,"OFF EAST COAST OF HONSHU, JAPAN"
2012-05-23T15:02:27.110000Z,142.1267,41.3569,6.0,64100.0,"HOKKAIDO, JAPAN REGION"
2012-05-23T22:59:54.180000Z,139.5911,-50.4928,6.0,19100.0,WESTERN INDIAN-ANTARCTIC RIDGE
2012-05-26T21:48:09.270000Z,140.1681,26.9015,6.0,481600.0,"BONIN ISLANDS, JAPAN REGION"
2012-05-28T05:07:23.520000Z,-63.1134,-28.021,6.7,591100.0,"SANTIAGO DEL ESTERO PROV., ARG."
2012-06-02T07:52:54.600000Z,-63.6574,-22.1017,6.0,539400.0,"SALTA PROVINCE, ARGENTINA"
2012-06-04T00:45:16.380000Z,-82.6322,5.2944,6.3,15000.0,SOUTH OF PANAMA
2012-06-04T03:15:24.590000Z,-82.5631,5.4503,6.3,9500.0,SOUTH OF PANAMA
2012-06-05T19:31:34.840000Z,141.2828,34.9765,6.1,20800.0,"OFF EAST COAST OF HONSHU, JAPAN"
2012-06-07T04:05:04.070000Z,-70.8547,-36.0516,6.0,5800.0,CHILE-ARGENTINA BORDER REGION
2012-06-07T16:03:18.520000Z,-72.4723,-15.9117,6.2,106700.0,SOUTHERN PERU
2012-06-16T22:18:49.330000Z,119.6038,15.5423,6.0,44900.0,"LUZON, PHILIPPINES"
2012-06-17T20:32:21.010000Z,142.0492,38.9159,6.3,45100.0,"NEAR EAST COAST OF HONSHU, JAPAN"
2012-06-19T15:56:33.590000Z,171.6014,53.2638,6.0,20200.0,"NEAR ISLANDS, ALEUTIAN ISLANDS"
2012-06-23T04:34:53.600000Z,97.9116,3.0022,6.1,101900.0,"NORTHERN SUMATRA, INDONESIA"
2012-06-24T03:15:01.980000Z,163.4145,57.5012,6.0,16000.0,NEAR EAST COAST OF KAMCHATKA
2012-07-03T10:36:15.890000Z,173.66,-40.06,6.3,239000.0,"COOK STRAIT, NEW ZEALAND"
2012-07-06T02:28:22.550000Z,167.3043,-14.6567,6.4,164800.0,VANUATU ISLANDS
2012-07-08T11:33:05.290000Z,151.3906,45.4209,6.0,37700.0,KURIL ISLANDS
2012-07-20T06:10:27.340000Z,156.1097,49.2472,6.0,37900.0,KURIL ISLANDS
2012-07-25T00:27:45.820000Z,96.1109,2.6255,6.4,28600.0,"NORTHERN SUMATRA, INDONESIA"
2012-07-25T11:20:27.880000Z,159.8561,-9.669,6.5,23700.0,SOLOMON ISLANDS
2012-07-26T05:33:33.860000Z,66.2905,-17.5507,6.6,16200.0,MAURITIUS - REUNION REGION
2012-07-28T20:03:59.070000Z,153.1678,-4.654,6.5,58800.0,"NEW IRELAND REGION, P.N.G."
2012-08-02T09:38:31.250000Z,-74.2726,-8.454,6.0,148800.0,PERU-BRAZIL BORDER REGION
2012-08-02T09:56:43.210000Z,153.3404,-4.6627,6.1,61100.0,"NEW IRELAND REGION, P.N.G."
2012-08-10T18:37:42.870000Z,-167.4225,52.4716,6.2,12300.0,"FOX ISLANDS, ALEUTIAN ISLANDS"
2012-08-14T02:59:38.860000Z,145.3057,49.75,7.7,590700.0,SEA OF OKHOTSK
2012-08-18T09:41:55.160000Z,120.1275,-1.3518,6.3,27900.0,"SULAWESI, INDONESIA"
2012-08-19T22:41:50.220000Z,144.6464,-4.8489,6.2,80200.0,"NEAR N COAST OF NEW GUINEA, PNG."
2012-08-26T15:05:37.160000Z,126.8696,2.1983,6.6,90900.0,NORTHERN MOLUCCA SEA
2012-08-27T04:37:19.650000Z,-88.6604,12.1318,7.3,16000.0,OFF COAST OF CENTRAL AMERICA
2012-08-31T12:47:35.540000Z,126.8262,10.8107,7.6,44400.0,PHILIPPINE ISLANDS REGION
2012-09-03T18:23:08.350000Z,113.9646,-10.677,6.3,34800.0,"SOUTH OF JAVA, INDONESIA"
2012-09-05T13:09:10.400000Z,166.5032,-12.5373,6.0,27000.0,SANTA CRUZ ISLANDS
2012-09-05T14:42:07.730000Z,-85.3884,10.0242,7.6,20700.0,COSTA RICA
2012-09-08T10:51:45.590000Z,135.0978,-3.2181,6.1,32300.0,"IRIAN JAYA REGION, INDONESIA"
2012-09-09T05:39:39.410000Z,155.6955,49.2976,6.0,54000.0,KURIL ISLANDS
2012-09-14T04:51:48.060000Z,100.6703,-3.3008,6.3,23300.0,"SOUTHERN SUMATRA, INDONESIA"
2012-09-25T23:45:24.370000Z,-110.1836,24.7742,6.3,8100.0,"BAJA CALIFORNIA, MEXICO"
2012-09-26T23:39:56.500000Z,-178.1844,51.5408,6.5,26800.0,"ANDREANOF ISLANDS, ALEUTIAN IS."
2012-09-30T16:31:34.070000Z,-76.3716,1.9079,7.2,155200.0,COLOMBIA
2012-10-01T22:21:46.110000Z,143.2093,39.8235,6.0,18000.0,"OFF EAST COAST OF HONSHU, JAPAN"
2012-10-08T06:26:23.590000Z,-109.6135,25.0882,6.0,17000.0,GULF OF CALIFORNIA
2012-10-08T11:43:34.100000Z,129.2347,-4.5414,6.2,29600.0,BANDA SEA
2012-10-09T12:32:08.820000Z,153.9333,-60.6414,6.6,12100.0,WEST OF MACQUARIE ISLAND
2012-10-12T00:31:31.370000Z,134.0822,-4.8858,6.6,34600.0,"IRIAN JAYA REGION, INDONESIA"
2012-10-17T04:42:31.060000Z,124.5614,4.1791,6.0,338400.0,CELEBES SEA
2012-10-20T23:00:32.930000Z,166.6105,-13.573,6.2,43500.0,VANUATU ISLANDS
2012-10-24T00:45:33.800000Z,-85.3716,10.0745,6.4,22300.0,COSTA RICA
2012-10-28T03:04:07.790000Z,-132.1724,52.6777,7.8,7400.0,QUEEN CHARLOTTE ISLANDS REGION
2012-10-28T18:54:20.230000Z,-132.6591,52.5384,6.4,5100.0,QUEEN CHARLOTTE ISLANDS REGION
2012-10-30T02:49:01.320000Z,-132.1115,52.145,6.2,9500.0,QUEEN CHARLOTTE ISLANDS REGION
2012-11-02T18:17:34.680000Z,126.2811,9.235,6.1,55500.0,"MINDANAO, PHILIPPINES"
2012-11-07T16:35:49.310000Z,-92.0669,14.0318,7.4,38700.0,"NEAR COAST OF CHIAPAS, MEXICO"
2012-11-08T02:01:49.700000Z,-128.5411,49.1261,6.2,11000.0,"VANCOUVER ISLAND, CANADA REGION"
2012-11-10T14:57:50.210000Z,-75.0884,-8.9367,6.0,128600.0,CENTRAL PERU
2012-11-11T22:14:59.050000Z,-92.3318,14.0705,6.4,18600.0,"NEAR COAST OF CHIAPAS, MEXICO"
2012-11-12T20:42:15.870000Z,-142.8596,57.557,6.3,19000.0,GULF OF ALASKA
2012-11-13T04:31:30.980000Z,-77.0841,-45.669,6.0,35000.0,OFF COAST OF SOUTHERN CHILE
2012-11-14T19:02:05.690000Z,-71.3863,-29.1789,6.2,61500.0,NEAR COAST OF CENTRAL CHILE
2012-11-15T09:20:21.450000Z,-100.5249,18.1995,6.1,57900.0,"GUERRERO, MEXICO"
2012-11-16T18:12:43.260000Z,155.6545,49.2365,6.5,50800.0,KURIL ISLANDS
2012-11-19T09:44:35.480000Z,151.6402,-5.7528,6.0,22900.0,"NEW BRITAIN REGION, P.N.G."
2012-11-29T11:10:25.720000Z,145.7396,-3.592,6.0,25000.0,"NEAR N COAST OF NEW GUINEA, PNG."
2012-12-02T00:54:23.210000Z,167.6748,-17.0957,6.1,40000.0,VANUATU ISLANDS
2012-12-07T08:18:23.630000Z,144.1594,37.8201,7.2,35300.0,"OFF EAST COAST OF HONSHU, JAPAN"
2012-12-07T08:31:13.710000Z,143.9076,37.9116,6.2,31900.0,"OFF EAST COAST OF HONSHU, JAPAN"
2012-12-07T18:19:07.880000Z,176.0726,-38.3574,6.3,171000.0,"NORTH ISLAND, NEW ZEALAND"
2012-12-10T16:53:09.490000Z,129.8684,-6.4969,7.1,161500.0,BANDA SEA
2012-12-11T06:18:28.980000Z,126.2235,0.5606,6.0,43800.0,NORTHERN MOLUCCA SEA
2012-12-14T10:36:01.840000Z,-119.6273,31.1122,6.4,15800.0,OFF W. COAST OF BAJA CALIFORNIA
2012-12-15T04:49:31.450000Z,174.0651,52.2361,6.0,38800.0,"NEAR ISLANDS, ALEUTIAN ISLANDS"
2012-12-15T19:30:03.140000Z,153.0768,-4.6402,6.1,58500.0,"NEW IRELAND REGION, P.N.G."
2012-12-17T09:16:31.250000Z,123.8836,-0.6936,6.1,46400.0,"MINAHASSA PENINSULA, SULAWESI"
2012-12-21T22:28:08.080000Z,167.2778,-14.3591,6.7,198100.0,VANUATU ISLANDS
2013-01-05T08:58:19.180000Z,-134.8008,55.2347,7.5,3100.0,SOUTHEASTERN ALASKA
2013-01-15T16:09:37.750000Z,-161.2762,-62.5094,6.1,10000.0,PACIFIC-ANTARCTIC RIDGE
2013-01-21T22:22:54.780000Z,95.9215,4.9625,6.1,24600.0,"NORTHERN SUMATRA, INDONESIA"
2013-01-30T20:15:43.390000Z,-70.8883,-28.1096,6.8,46100.0,CENTRAL CHILE
2013-01-30T23:03:47.710000Z,166.4759,-10.6598,6.1,36000.0,SANTA CRUZ ISLANDS
2013-01-31T03:33:45.270000Z,166.5421,-10.6377,6.1,22200.0,SANTA CRUZ ISLANDS
2013-02-01T05:36:42.100000Z,165.4883,-11.1624,6.0,14800.0,SANTA CRUZ ISLANDS
2013-02-01T22:16:37.420000Z,165.4374,-11.0263,6.4,30000.0,SANTA CRUZ ISLANDS
2013-02-01T22:18:36.330000Z,165.4699,-11.1551,6.3,30000.0,SANTA CRUZ ISLANDS
2013-02-02T14:17:34.760000Z,143.1474,42.7847,6.9,105000.0,"HOKKAIDO, JAPAN REGION"
2013-02-06T00:07:21.730000Z,165.3291,-10.7807,6.0,7500.0,SANTA CRUZ ISLANDS
2013-02-06T01:12:26.380000Z,165.1418,-10.864,7.9,23800.0,SANTA CRUZ ISLANDS
2013-02-06T01:23:23.580000Z,164.93,-11.2569,7.1,34000.0,SANTA CRUZ ISLANDS REGION
2013-02-06T01:54:15.040000Z,165.8168,-10.5087,7.0,9900.0,SANTA CRUZ ISLANDS
2013-02-06T06:35:22.030000Z,164.6145,-10.8605,6.1,29000.0,SANTA CRUZ ISLANDS REGION
2013-02-06T11:53:54.820000Z,165.8721,-11.2312,6.1,15000.0,SANTA CRUZ ISLANDS
2013-02-07T00:30:12.810000Z,165.0307,-11.7566,6.0,25300.0,SANTA CRUZ ISLANDS
2013-02-07T18:59:16.580000Z,165.7077,-11.0207,6.7,13700.0,SANTA CRUZ ISLANDS
2013-02-08T11:12:13.280000Z,166.0088,-10.8703,6.8,12700.0,SANTA CRUZ ISLANDS
2013-02-08T15:26:38.770000Z,166.1453,-10.8933,7.0,22400.0,SANTA CRUZ ISLANDS
2013-02-09T14:16:06.960000Z,-77.462,1.0345,7.0,144200.0,COLOMBIA
2013-02-09T21:02:22.690000Z,165.8868,-10.9577,6.6,17900.0,SANTA CRUZ ISLANDS
2013-02-10T18:39:36.130000Z,165.5442,-10.9733,6.0,35700.0,SANTA CRUZ ISLANDS
2013-02-14T13:13:52.720000Z,142.7017,67.5173,6.7,8900.0,"EASTERN SIBERIA, RUSSIA"
2013-02-16T04:37:37.320000Z,125.7792,5.7785,6.2,116400.0,"MINDANAO, PHILIPPINES"
2013-02-22T12:01:58.670000Z,-63.1349,-27.9052,6.1,585600.0,"SANTIAGO DEL ESTERO PROV., ARG."
2013-02-28T14:05:50.870000Z,157.4851,50.7866,6.8,52800.0,KURIL ISLANDS
2013-03-01T12:53:53.930000Z,157.6005,50.9049,6.4,58300.0,KURIL ISLANDS
2013-03-01T13:20:52.900000Z,157.625,50.8322,6.5,58000.0,KURIL ISLANDS
2013-03-10T22:51:51.130000Z,148.2433,-6.6966,6.5,28900.0,"NEW BRITAIN REGION, P.N.G."
2013-03-19T03:29:02.700000Z,-24.5697,-58.9815,6.0,52000.0,SOUTH SANDWICH ISLANDS REGION
2013-03-24T04:18:37.210000Z,160.2335,50.6623,6.0,30000.0,EAST OF KURIL ISLANDS
2013-03-24T08:13:45.160000Z,173.4536,-20.8706,6.0,11700.0,VANUATU ISLANDS REGION
2013-03-25T23:02:12.520000Z,-90.4772,14.5905,6.2,193700.0,GUATEMALA
2013-03-27T02:03:19.940000Z,121.135,23.8815,6.0,18600.0,TAIWAN
2013-04-01T18:53:17.550000Z,143.2662,39.5072,6.0,16200.0,"OFF EAST COAST OF HONSHU, JAPAN"
2013-04-05T13:00:02.360000Z,131.064,42.7359,6.3,571300.0,E. RUSSIA-N.E. CHINA BORDER REG.
2013-04-06T04:42:36.190000Z,138.4743,-3.4714,7.0,69400.0,"IRIAN JAYA, INDONESIA"
2013-04-13T22:49:49.200000Z,169.6524,-19.103,6.0,269300.0,VANUATU ISLANDS
2013-04-14T01:32:24.640000Z,154.6407,-6.5017,6.5,47100.0,SOLOMON ISLANDS
2013-04-16T22:55:27.360000Z,142.5671,-3.2237,6.6,16300.0,"NEAR N COAST OF NEW GUINEA, PNG."
2013-04-19T03:05:52.630000Z,150.924,46.0722,7.2,109000.0,KURIL ISLANDS
2013-04-19T19:58:41.520000Z,157.7172,49.9301,6.1,24600.0,EAST OF KURIL ISLANDS
2013-04-20T04:51:12.270000Z,130.2233,-6.2786,6.0,113900.0,BANDA SEA
2013-04-20T13:12:52.080000Z,157.3684,50.0079,6.1,32800.0,KURIL ISLANDS
2013-04-21T03:22:16.920000Z,138.9741,29.9644,6.1,431300.0,"SOUTHEAST OF HONSHU, JAPAN"
2013-04-22T01:16:32.560000Z,-102.1983,18.0412,6.1,31500.0,"MICHOACAN, MEXICO"
2013-04-23T23:14:43.060000Z,152.2033,-3.8359,6.5,24400.0,"NEW IRELAND REGION, P.N.G."
2013-04-26T06:53:28.910000Z,-178.8979,-28.7301,6.2,355400.0,KERMADEC ISLANDS REGION
2013-05-11T20:46:57.260000Z,-175.1186,-17.9392,6.3,210300.0,TONGA ISLANDS
2013-05-14T00:32:26.430000Z,145.2903,18.7672,6.8,611700.0,MARIANA ISLANDS
2013-05-18T05:48:00.000000Z,141.5665,37.7604,6.0,45600.0,"NEAR EAST COAST OF HONSHU, JAPAN"
2013-05-20T09:49:08.210000Z,-80.7244,-45.0062,6.3,35000.0,OFF COAST OF SOUTHERN CHILE
2013-05-21T01:55:06.670000Z,160.5733,52.414,6.0,23400.0,OFF EAST COAST OF KAMCHATKA
2013-05-21T05:43:22.120000Z,160.2246,52.2164,6.2,45900.0,OFF EAST COAST OF KAMCHATKA
2013-05-23T17:19:04.840000Z,-177.2133,-23.0783,7.4,177700.0,SOUTH OF FIJI ISLANDS
2013-05-23T21:07:46.050000Z,-175.7552,-20.6244,6.3,151600.0,TONGA ISLANDS
2013-05-24T05:44:49.880000Z,153.3912,54.815,8.3,607000.0,SEA OF OKHOTSK
2013-05-24T14:56:31.600000Z,151.5688,52.1357,6.7,632000.0,SEA OF OKHOTSK
2013-06-02T05:43:03.800000Z,121.059,23.8318,6.3,17000.0,TAIWAN
2013-06-05T04:47:27.260000Z,166.3017,-11.4032,6.0,53600.0,SANTA CRUZ ISLANDS
2013-06-13T16:47:25.800000Z,107.3023,-9.9513,6.6,20600.0,"SOUTH OF JAVA, INDONESIA"
2013-06-15T11:20:37.660000Z,179.4859,-33.9023,6.0,210000.0,SOUTH OF KERMADEC ISLANDS
2013-06-15T17:34:29.170000Z,-87.0457,11.7418,6.4,41400.0,NEAR COAST OF NICARAGUA
2013-06-24T22:04:14.180000Z,-42.6687,10.6905,6.5,17500.0,NORTHERN MID-ATLANTIC RIDGE
2013-07-02T07:37:05.090000Z,96.5824,4.6907,6.1,25400.0,"NORTHERN SUMATRA, INDONESIA"
2013-07-04T17:15:57.680000Z,155.7104,-7.0042,6.0,55200.0,SOLOMON ISLANDS
2013-07-06T05:05:06.960000Z,100.5312,-3.294,6.1,26100.0,"SOUTHERN SUMATRA, INDONESIA"
2013-07-07T18:35:31.380000Z,153.9277,-4.0134,7.3,387100.0,"NEW IRELAND REGION, P.N.G."
2013-07-07T20:30:07.380000Z,149.7262,-6.036,6.6,65900.0,"NEW BRITAIN REGION, P.N.G."
2013-07-15T14:03:41.730000Z,-25.2274,-61.0527,7.3,19900.0,SOUTH SANDWICH ISLANDS REGION
2013-07-17T02:37:43.740000Z,-71.7458,-15.6661,6.0,13000.0,SOUTHERN PERU
2013-07-21T05:09:32.170000Z,174.3589,-41.6856,6.5,16300.0,"COOK STRAIT, NEW ZEALAND"
2013-07-22T07:01:41.750000Z,34.8615,-46.0946,6.3,3200.0,PRINCE EDWARD ISLANDS REGION
2013-07-24T03:32:34.430000Z,-177.1534,-23.1593,6.0,168000.0,SOUTH OF FIJI ISLANDS
2013-07-26T07:07:17.330000Z,167.6206,-15.3205,6.1,141000.0,VANUATU ISLANDS
2013-07-26T21:33:00.060000Z,-24.28,-58.0352,6.3,17000.0,SOUTH SANDWICH ISLANDS REGION
2013-08-01T20:01:42.990000Z,-173.4982,-15.2651,6.0,29000.0,TONGA ISLANDS
2013-08-12T00:53:44.440000Z,129.7914,-7.1167,6.1,104800.0,BANDA SEA
2013-08-12T04:16:47.810000Z,-179.6421,-30.6243,6.2,341400.0,KERMADEC ISLANDS REGION
2013-08-12T09:49:31.920000Z,-81.979,-5.4117,6.2,12800.0,NEAR COAST OF NORTHERN PERU
2013-08-13T15:43:15.910000Z,-78.1251,5.718,6.6,18600.0,SOUTH OF PANAMA
2013-08-16T02:31:09.200000Z,174.0796,-41.7685,6.5,13800.0,"COOK STRAIT, NEW ZEALAND"
2013-08-17T16:32:31.830000Z,54.1278,-34.8867,6.2,10900.0,SOUTHWEST INDIAN RIDGE
2013-08-21T12:38:29.510000Z,-99.5188,16.8572,6.2,18900.0,"NEAR COAST OF GUERRERO, MEXICO"
2013-08-28T02:54:41.470000Z,179.7461,-27.7888,6.2,485100.0,KERMADEC ISLANDS REGION
2013-08-30T16:25:02.120000Z,-175.2137,51.5001,7.0,30200.0,"ANDREANOF ISLANDS, ALEUTIAN IS."
2013-08-31T06:38:38.040000Z,-174.9417,51.2897,6.0,27600.0,"ANDREANOF ISLANDS, ALEUTIAN IS."
2013-09-01T11:52:32.120000Z,128.2569,-7.5393,6.5,135200.0,BANDA SEA
2013-09-03T20:19:06.670000Z,-130.4234,51.0979,6.1,2500.0,QUEEN CHARLOTTE ISLANDS REGION
2013-09-04T00:18:24.450000Z,138.8376,29.9768,6.5,414400.0,"SOUTHEAST OF HONSHU, JAPAN"
2013-09-04T00:23:10.920000Z,-130.2671,51.1711,6.0,10000.0,QUEEN CHARLOTTE ISLANDS REGION
2013-09-04T02:32:32.010000Z,-174.6949,51.4813,6.5,30300.0,"ANDREANOF ISLANDS, ALEUTIAN IS."
2013-09-04T06:27:05.350000Z,-174.7733,51.5201,6.0,30200.0,"ANDREANOF ISLANDS, ALEUTIAN IS."
2013-09-05T04:01:36.070000Z,-45.2139,15.2518,6.0,10400.0,NORTHERN MID-ATLANTIC RIDGE
2013-09-06T11:33:54.790000Z,122.3336,20.1862,6.0,189400.0,PHILIPPINE ISLANDS REGION
2013-09-07T00:13:29.910000Z,-92.0911,14.6678,6.4,74100.0,"NEAR COAST OF CHIAPAS, MEXICO"
2013-09-11T12:44:14.520000Z,-104.8068,-4.591,6.0,13000.0,CENTRAL EAST PACIFIC RISE
2013-09-15T16:21:38.490000Z,-174.6891,51.4857,6.1,31100.0,"ANDREANOF ISLANDS, ALEUTIAN IS."
2013-09-21T01:39:15.480000Z,119.9508,-7.2679,6.1,550100.0,FLORES SEA
2013-09-25T16:42:43.180000Z,-74.6012,-15.9001,7.0,38200.0,NEAR COAST OF PERU
2013-09-30T05:55:54.870000Z,-178.2538,-30.8752,6.4,37800.0,"KERMADEC ISLANDS, NEW ZEALAND"
2013-10-01T03:38:21.390000Z,152.8959,53.1368,6.7,578400.0,SEA OF OKHOTSK
2013-10-04T17:26:14.250000Z,78.5007,-38.707,6.4,11000.0,MID-INDIAN RIDGE
2013-10-06T16:38:10.390000Z,141.7102,12.2738,6.0,118400.0,SOUTH OF MARIANA ISLANDS
2013-10-06T21:33:19.710000Z,-97.6029,-36.6341,6.2,12000.0,WEST CHILE RISE
2013-10-11T09:28:47.300000Z,141.5,48.55,6.6,10000.0,"SAKHALIN, RUSSIA"
2013-10-11T21:24:59.360000Z,-178.4264,-30.729,6.2,152900.0,"KERMADEC ISLANDS, NEW ZEALAND"
2013-10-12T02:10:28.910000Z,-62.3025,10.8358,6.0,82100.0,NEAR COAST OF VENEZUELA
2013-10-15T00:12:33.250000Z,124.1231,9.8331,7.1,23200.0,"MINDANAO, PHILIPPINES"
2013-10-16T10:31:00.990000Z,154.9648,-6.4787,6.8,58000.0,SOLOMON ISLANDS
2013-10-19T17:54:57.220000Z,-110.3639,25.9612,6.6,15000.0,GULF OF CALIFORNIA
2013-10-23T08:23:29.510000Z,-177.0404,-22.9722,6.0,157700.0,SOUTH OF FIJI ISLANDS
2013-10-24T19:25:10.300000Z,-12.8022,-58.2594,6.6,10000.0,EAST OF SOUTH SANDWICH ISLANDS
2013-10-25T17:10:17.090000Z,144.754,37.1457,7.1,14700.0,"OFF EAST COAST OF HONSHU, JAPAN"
2013-10-29T10:37:56.300000Z,154.8294,-61.7154,6.0,10000.0,BALLENY ISLANDS REGION
2013-10-30T02:51:49.440000Z,-73.1515,-35.4018,6.3,11900.0,OFF COAST OF CENTRAL CHILE
2013-10-31T12:02:09.350000Z,121.458,23.5436,6.3,14800.0,TAIWAN
2013-10-31T23:03:58.620000Z,-71.5019,-30.3139,6.5,19800.0,NEAR COAST OF CENTRAL CHILE
2013-11-02T15:52:45.490000Z,-112.6783,-23.6356,6.0,8500.0,EASTER ISLAND REGION
2013-11-02T18:53:47.930000Z,-172.6354,-19.3532,6.2,19300.0,TONGA ISLANDS REGION
2013-11-03T11:03:40.460000Z,123.4,4.6415,6.0,556800.0,CELEBES SEA
2013-11-12T07:03:52.470000Z,162.1432,54.6769,6.5,60500.0,NEAR EAST COAST OF KAMCHATKA
2013-11-13T23:45:48.200000Z,-47.2872,-60.3091,6.0,10000.0,SCOTIA SEA
2013-11-16T03:34:34.790000Z,-47.199,-60.3079,6.9,24000.0,SCOTIA SEA
2013-11-17T09:04:56.260000Z,-46.5876,-60.3783,7.8,7900.0,SCOTIA SEA
2013-11-19T13:32:53.410000Z,128.4474,2.7153,6.1,56100.0,"HALMAHERA, INDONESIA"
2013-11-19T17:00:45.010000Z,145.165,18.4629,6.0,531100.0,MARIANA ISLANDS
2013-11-23T07:48:32.020000Z,-176.5188,-17.1613,6.5,370100.0,FIJI ISLANDS REGION
2013-11-25T05:56:50.770000Z,150.9624,45.4838,6.0,43100.0,KURIL ISLANDS
2013-11-25T06:27:34.680000Z,-54.9648,-53.9716,6.9,10000.0,SOUTH ATLANTIC OCEAN
2013-12-01T01:24:15.720000Z,128.4151,-7.0288,6.5,25900.0,BANDA SEA
