ARSSxx_SA SKS EQ121351000   25.83   43.15   21.00   14.50    0.65    0.25  262.72   82.72    -17.678  -69.591  105.900 B    42.7431    25.7780
ARSSxx_SA SKS EQ121490507   25.83   43.15    2.00    2.00    1.50    0.12  249.67   69.67    -28.043  -63.094  586.900 B    42.7539    25.6833
ARSSxx_SA SKS EQ121711556   25.83   43.15  172.00   11.50    1.05    0.30   28.00   28.00     53.351  171.619   14.000 B    43.4732    26.4380
ARSSxx_SA SKS EQ122980045   25.83   43.15    0.00    4.50    1.10    0.12  298.69   28.70     10.086  -85.298   17.000 B    42.7952    26.0242
ARSSxx_SA SKS EQ130531201   25.83   43.15    7.00    5.50    1.75    0.33  249.76   69.76    -27.993  -63.195  585.800 B    42.7542    25.6840
ARSSxx_SA SKS EQ131322305   25.83   43.15  174.00    5.00    0.85    0.18   65.87   65.87     21.941  143.745  167.000 B    43.7719    26.1086
ARSSxx_SA SKS EQ132421625   25.83   43.15  178.00    3.00    1.50    0.18   22.97   22.97     51.610 -175.361   33.500 A    43.3881    26.3916
ARSSxx_SA SKS EQ132430638   25.83   43.15  179.00    2.50    1.35    0.12   22.89   22.89     51.356 -174.926   17.200 B    43.3858    26.3885
ARSSxx_SA SKS EQ132470627   25.83   43.15  175.00    6.50    1.40    0.28   22.73   22.73     51.573 -174.854   17.000 B    43.3849    26.3907
ARSSxx_SA SKS EQ132500013   25.83   43.15    7.00   14.00    1.20    0.55  307.56   37.56     14.609  -92.121   66.000 B    42.8431    26.0660
ARSSxx_SA SKS EQ132581621   25.83   43.15    0.00    5.00    1.50    0.28   22.66   22.66     51.575 -174.716   24.000 B    43.3839    26.3904
ARSSxx_SA SKS EQ132850210   25.83   43.15  171.00    2.50    1.25    0.12  286.62   16.62     10.883  -62.310   63.000 B    42.5985    25.9946
ARSSxx_SA SKS EQ140130401   25.83   43.15    3.00    5.00    1.50    0.25  295.92   25.92     19.041  -66.805   20.000 A    42.6293    26.0831
ARSSxx_SA SKS EQ140490927   25.83   43.15  173.00    9.00    1.30    0.30  288.38   18.39     14.668  -58.927   14.800 A    42.5535    26.0282
ARSSxx_SA SKS EQ141231057   25.83   43.15  174.00    9.00    0.85    0.28   65.46   65.46     22.276  144.012   89.600 B    43.7712    26.1136
ARSSxx_SA SKS EQ141281700   25.83   43.15    0.00    9.00    1.05    0.22  316.82   46.82     17.235 -100.746   17.100 A    42.9036    26.0925
ARSSxx_SA SKS EQ141482115   25.83   43.15  170.00    4.50    1.10    0.12  295.83   25.84     18.045  -68.351   90.000 A    42.6465    26.0738
ARSSxx_SA SKS EQ141742053   25.83   43.15  175.00    6.00    1.30    0.25   25.78   25.78     51.849  178.735  109.000 A    43.4265    26.4026
ARSSxx_SA SKS EQ141881123   25.83   43.15    0.00    6.00    1.00    0.10  307.92   37.92     14.724  -92.461   53.000 A    42.8454    26.0673
ARSSxx_SA SKS EQ142101046   25.83   43.15  166.00   14.00    1.20    0.28  312.87   42.87     17.682  -95.653  107.000 A    42.8681    26.0917
ARSSxx_SA SKS EQ142870351   25.83   43.15    4.00    7.00    1.25    0.20  302.82   32.82     12.526  -88.122   40.000 A    42.8146    26.0463
ARSSxx_SA SKS EQ150472200   25.83   43.15   15.00   14.50    1.40    0.60  213.32   33.32    -55.520  -28.259   13.000 A    42.8459    25.3675
